_id,DATE,INSTITUTION,FULL_FARE,STUDENT,TEACHER,SIXTY_YEARS_OLD,TICKET,CHILD,PERSONNEL,FREE
9250,2022-09-03T00:00:00,Tramvay Karşıyaka,10262,6751,162,368,42,0,307,2951
9251,2022-09-03T00:00:00,Izdeniz-Araba,83,5,1,1,0,0,0,0
9252,2022-09-03T00:00:00,Grand Plaza A.Ş ,39,4,0,0,0,0,0,16
9253,2022-09-03T00:00:00,Izfas,29053,10790,428,626,0,0,0,1456
9254,2022-09-03T00:00:00,İZTAŞIT KİRAZ,1419,291,7,19,0,0,31,479
9255,2022-09-03T00:00:00,İBB Sebze ve Meyve Hali,141,0,0,0,0,0,0,0
9256,2022-09-03T00:00:00,Metro,122374,58490,1384,4547,452,10,4506,25661
9257,2022-09-04T00:00:00,NOSTALJİK TRAMVAY,83,66,0,1,0,0,1,8
9258,2022-09-04T00:00:00,İzmir BB - Atik Yönetimi DB,3689,1372,27,49,0,0,0,826
9259,2022-09-04T00:00:00,Izdeniz-Araba,29,1,0,0,0,0,0,0
9260,2022-09-04T00:00:00,İBB Sebze ve Meyve Hali,7,0,0,0,0,0,0,0
9261,2022-09-04T00:00:00,İzban,92473,40780,1035,2436,1006,20,2721,19698
9262,2022-09-04T00:00:00,Izfas,39938,14638,461,663,0,0,0,1655
9263,2022-09-04T00:00:00,Teleferik,202,51,2,1,0,0,0,0
9264,2022-09-04T00:00:00,İzmir Doğal Yaşam Parkı,446,137,3,1,0,0,0,15
9265,2022-09-04T00:00:00,Eshot,231409,119256,1936,9501,296,89,11752,97932
9266,2022-09-04T00:00:00,Tramvay Konak,24395,14738,330,664,74,3,1037,4788
9267,2022-09-04T00:00:00,Seferihisar Mot. Taş. Kooperat,3802,1704,38,171,4,0,170,1624
9268,2022-09-04T00:00:00,Tramvay Karşıyaka,8454,5645,100,228,53,0,216,1939
9269,2022-09-04T00:00:00,İZTAŞIT KİRAZ,934,165,24,16,0,0,8,229
9270,2022-09-04T00:00:00,Metro,84291,43897,913,2342,484,11,2851,15848
9271,2022-09-04T00:00:00,Izdeniz,20142,7233,172,381,1264,4,274,2404
9272,2022-09-04T00:00:00,Izulas,61590,33832,416,2392,27,16,3087,25478
9273,2022-09-05T00:00:00,Izulas,95691,55171,1509,4439,33,51,5381,43460
9274,2022-09-05T00:00:00,Seferihisar Mot. Taş. Kooperat,5768,2864,133,289,8,0,293,3142
9275,2022-09-05T00:00:00,İzmir BB - Atik Yönetimi DB,2054,1208,17,35,0,0,0,1000
9276,2022-09-05T00:00:00,Tramvay Karşıyaka,10849,7579,264,500,44,0,353,4115
9277,2022-09-05T00:00:00,İZTAŞIT KİRAZ,1720,271,62,38,0,0,22,502
9278,2022-09-05T00:00:00,Eshot,384944,207989,7048,18659,325,143,24699,170319
9279,2022-09-05T00:00:00,Metro,146648,79249,2878,6044,654,25,8622,36228
9280,2022-09-05T00:00:00,Tramvay Konak,41495,24600,972,1839,112,14,2341,11585
9281,2022-09-05T00:00:00,İzban,143402,68073,2982,4741,1180,30,5894,35795
9282,2022-09-05T00:00:00,NOSTALJİK TRAMVAY,32,16,0,2,0,0,0,0
9283,2022-09-05T00:00:00,Izfas,30137,14906,412,924,0,0,0,1499
9284,2022-09-05T00:00:00,İzmir Doğal Yaşam Parkı,87,49,3,0,0,0,0,4
9285,2022-09-05T00:00:00,İBB Sebze ve Meyve Hali,135,0,0,0,0,0,0,0
9286,2022-09-05T00:00:00,Izdeniz,26570,9521,430,931,869,0,1356,5043
9287,2022-09-05T00:00:00,Grand Plaza A.Ş ,14,5,0,1,0,0,0,15
9288,2022-09-05T00:00:00,Izdeniz-Araba,143,5,0,2,0,0,0,0
9289,2022-09-06T00:00:00,Eshot,386367,213536,7548,18431,312,129,24975,168348
9290,2022-09-06T00:00:00,NOSTALJİK TRAMVAY,43,23,0,2,2,0,0,0
9291,2022-09-06T00:00:00,İzmir BB - Atik Yönetimi DB,2240,1236,13,42,0,0,0,1024
9292,2022-09-06T00:00:00,Metro,152416,83237,3322,6213,721,17,8831,36847
9293,2022-09-06T00:00:00,Teleferik,127,32,0,0,0,0,0,0
9294,2022-09-06T00:00:00,İBB Sebze ve Meyve Hali,95,0,0,0,0,0,0,0
9295,2022-09-06T00:00:00,İZTAŞIT KİRAZ,1739,275,71,31,0,0,27,517
9296,2022-09-06T00:00:00,İzmir Doğal Yaşam Parkı,116,50,0,1,0,0,0,1
9297,2022-09-06T00:00:00,Seferihisar Mot. Taş. Kooperat,5617,3065,166,276,3,0,330,3113
9298,2022-09-06T00:00:00,Izulas,94561,55623,1512,4593,47,31,5422,43405
9299,2022-09-06T00:00:00,Izdeniz,27376,10275,473,963,1113,2,1374,5118
9300,2022-09-06T00:00:00,İzban,133810,65107,2934,4423,1223,20,5652,33404
9301,2022-09-06T00:00:00,Izfas,25164,15299,357,626,0,0,0,1220
9302,2022-09-06T00:00:00,Tramvay Karşıyaka,11367,7949,274,486,33,0,370,3991
9303,2022-09-06T00:00:00,Tramvay Konak,41407,26099,1083,1775,174,6,2408,11255
9304,2022-09-06T00:00:00,Izdeniz-Araba,137,8,6,2,0,0,0,0
9305,2022-09-06T00:00:00,Grand Plaza A.Ş ,19,2,0,2,0,0,0,18
9306,2022-09-07T00:00:00,Izdeniz-Araba,152,6,1,0,0,0,0,0
9307,2022-09-07T00:00:00,NOSTALJİK TRAMVAY,46,17,0,0,0,0,0,0
9308,2022-09-07T00:00:00,İzmir BB - Atik Yönetimi DB,2492,1414,35,43,0,0,0,1206
9309,2022-09-07T00:00:00,İBB Sebze ve Meyve Hali,106,0,0,0,0,0,0,0
9310,2022-09-07T00:00:00,Metro,147691,81582,3257,5824,634,23,8800,34410
9311,2022-09-07T00:00:00,Seferihisar Mot. Taş. Kooperat,5587,2980,170,268,4,0,335,3046
9312,2022-09-07T00:00:00,İzban,159831,76669,3609,5258,1097,23,6412,39253
9313,2022-09-07T00:00:00,İZTAŞIT KİRAZ,1828,300,82,24,0,0,19,636
9314,2022-09-07T00:00:00,Grand Plaza A.Ş ,27,6,0,0,0,0,0,24
9315,2022-09-07T00:00:00,Izdeniz,30083,11919,531,986,1059,2,1405,5499
9316,2022-09-07T00:00:00,Eshot,393477,218806,7687,18864,333,148,25463,174396
9317,2022-09-07T00:00:00,Tramvay Konak,40909,25525,1490,1762,92,10,2301,11264
9318,2022-09-07T00:00:00,Izfas,23960,13793,382,585,0,0,0,1161
9319,2022-09-07T00:00:00,İzmir Doğal Yaşam Parkı,121,52,5,2,0,0,0,2
9320,2022-09-07T00:00:00,Izulas,95780,56021,1684,4398,38,39,5517,43954
9321,2022-09-07T00:00:00,Tramvay Karşıyaka,16445,10635,434,834,53,0,388,6178
9322,2022-09-07T00:00:00,Teleferik,188,34,0,1,0,0,0,0
9323,2022-09-08T00:00:00,Izfas,24114,12142,378,562,0,0,0,1155
9324,2022-09-08T00:00:00,Eshot,386001,216503,7807,18267,289,152,24847,167088
9325,2022-09-08T00:00:00,Metro,147575,80927,3407,5893,559,23,8700,35782
9326,2022-09-08T00:00:00,Izulas,94312,55914,1647,4432,42,51,5268,41424
9327,2022-09-08T00:00:00,İzmir BB - Atik Yönetimi DB,2288,1257,45,46,0,0,0,1025
9328,2022-09-08T00:00:00,Tramvay Konak,40553,24490,1021,1683,85,9,2439,11095
9329,2022-09-08T00:00:00,Seferihisar Mot. Taş. Kooperat,5709,3094,153,243,7,1,311,2961
9330,2022-09-08T00:00:00,Izdeniz,27955,10602,547,968,1058,6,1357,5107
9331,2022-09-08T00:00:00,Izdeniz-Araba,230,11,2,1,0,0,0,0
9332,2022-09-08T00:00:00,İBB Sebze ve Meyve Hali,91,0,0,0,0,0,0,0
9333,2022-09-08T00:00:00,Tramvay Karşıyaka,12395,8367,404,622,41,0,384,3956
9334,2022-09-08T00:00:00,İZTAŞIT KİRAZ,1724,323,83,27,0,0,29,510
9335,2022-09-08T00:00:00,NOSTALJİK TRAMVAY,40,19,2,1,0,0,0,0
9336,2022-09-08T00:00:00,Grand Plaza A.Ş ,25,0,0,2,0,0,0,19
9337,2022-09-08T00:00:00,İzban,141013,67405,3449,4663,971,21,5895,36643
9338,2022-09-08T00:00:00,İzmir Doğal Yaşam Parkı,138,56,1,2,0,0,0,6
9339,2022-09-08T00:00:00,Teleferik,69,22,1,0,0,0,0,0
9340,2022-09-09T00:00:00,İzban,180878,84974,4501,5198,1625,25,6549,36156
9341,2022-09-09T00:00:00,NOSTALJİK TRAMVAY,177,86,8,9,0,0,0,0
9342,2022-09-09T00:00:00,İZTAŞIT KİRAZ,1770,334,66,18,0,0,23,515
9343,2022-09-09T00:00:00,İzmir Doğal Yaşam Parkı,79,37,1,1,0,0,0,7
9344,2022-09-09T00:00:00,Seferihisar Mot. Taş. Kooperat,5818,2979,169,271,3,0,288,3182
9345,2022-09-09T00:00:00,Izdeniz-Araba,56,0,0,3,0,0,0,0
9346,2022-09-09T00:00:00,İzmir BB - Atik Yönetimi DB,2999,1503,50,58,0,0,0,1260
9347,2022-09-09T00:00:00,Grand Plaza A.Ş ,27,4,0,0,0,0,0,23
9348,2022-09-09T00:00:00,Izfas,35987,28751,363,637,0,0,0,1456
9349,2022-09-09T00:00:00,Tramvay Konak,67543,39070,2265,2746,203,16,3344,14658
9350,2022-09-09T00:00:00,Teleferik,107,21,0,1,0,0,0,0
9351,2022-09-09T00:00:00,İBB Sebze ve Meyve Hali,118,1,0,0,0,0,0,0
9352,2022-09-09T00:00:00,Eshot,414366,231042,8400,18913,341,209,24534,165508
9353,2022-09-09T00:00:00,Izdeniz,48633,17778,1345,1580,1449,4,1688,7486
9354,2022-09-09T00:00:00,Metro,189157,105182,4692,6837,1017,23,9802,37323
9355,2022-09-09T00:00:00,Izulas,102321,60688,1841,4693,38,50,5466,42725
9356,2022-09-09T00:00:00,Tramvay Karşıyaka,14568,8910,455,673,36,0,426,4498
9357,2022-09-10T00:00:00,Izfas,29442,11249,566,692,0,0,0,1356
9358,2022-09-10T00:00:00,Tramvay Konak,37671,21810,725,1277,113,3,1547,7956
9359,2022-09-10T00:00:00,Seferihisar Mot. Taş. Kooperat,5107,2472,71,219,3,0,208,2349
9360,2022-09-10T00:00:00,Izdeniz,30497,10898,586,803,1277,6,566,4298
9361,2022-09-10T00:00:00,Izdeniz-Araba,151,10,2,2,0,0,0,0
9362,2022-09-10T00:00:00,Eshot,327763,175482,2989,13537,333,115,17428,121850
9363,2022-09-10T00:00:00,Teleferik,170,34,1,0,0,0,0,0
9364,2022-09-10T00:00:00,İzban,124571,56987,1663,3490,977,14,3906,26492
9365,2022-09-10T00:00:00,NOSTALJİK TRAMVAY,153,153,15,0,0,0,3,12
9366,2022-09-10T00:00:00,Izulas,88300,49262,560,3559,26,41,4259,33321
9367,2022-09-10T00:00:00,İzmir BB - Atik Yönetimi DB,3970,1712,41,47,0,0,0,1137
9368,2022-09-10T00:00:00,İZTAŞIT KİRAZ,1661,325,3,32,0,0,18,430
9369,2022-09-10T00:00:00,İzmir Doğal Yaşam Parkı,333,114,9,3,0,0,0,8
9370,2022-09-10T00:00:00,İBB Sebze ve Meyve Hali,161,0,0,0,0,0,0,0
9371,2022-09-10T00:00:00,Tramvay Karşıyaka,13112,8573,292,443,62,1,336,3070
9372,2022-09-10T00:00:00,Metro,123145,64114,1763,4213,459,24,4168,23533
9373,2022-09-10T00:00:00,Grand Plaza A.Ş ,33,6,0,0,0,0,0,22
9374,2022-09-11T00:00:00,İzban,96017,45018,1018,2476,1025,11,2742,20575
9375,2022-09-11T00:00:00,Seferihisar Mot. Taş. Kooperat,4772,2074,57,217,3,0,199,2214
9376,2022-09-11T00:00:00,Izdeniz,19947,7281,192,401,1106,6,316,2780
9377,2022-09-11T00:00:00,Izdeniz-Araba,118,10,0,2,0,0,0,0
9378,2022-09-11T00:00:00,Eshot,241213,132462,1707,10193,248,98,12357,102715
9379,2022-09-11T00:00:00,Tramvay Karşıyaka,9147,6294,132,305,39,0,249,2310
9380,2022-09-11T00:00:00,Metro,83059,47622,866,2400,375,9,2662,15326
9381,2022-09-11T00:00:00,İzmir Doğal Yaşam Parkı,596,179,17,2,0,0,0,18
9382,2022-09-11T00:00:00,Teleferik,209,40,0,1,0,0,0,0
9383,2022-09-11T00:00:00,Tramvay Konak,25232,16764,332,723,101,4,985,5132
9384,2022-09-11T00:00:00,İZTAŞIT KİRAZ,982,148,4,11,0,0,11,194
9385,2022-09-11T00:00:00,Izulas,63008,36733,347,2560,27,28,3088,26485
9386,2022-09-11T00:00:00,NOSTALJİK TRAMVAY,78,83,0,1,0,0,1,4
9387,2022-09-11T00:00:00,İzmir BB - Atik Yönetimi DB,3448,1453,35,44,0,0,0,875
9388,2022-09-11T00:00:00,Izfas,36379,17722,456,642,0,0,0,1480
9389,2022-09-11T00:00:00,İBB Sebze ve Meyve Hali,4,0,0,0,0,0,0,0
9390,2022-09-12T00:00:00,Izdeniz-Araba,110,11,0,0,0,0,0,0
9391,2022-09-12T00:00:00,İzmir Doğal Yaşam Parkı,60,8,0,3,0,0,0,1
9392,2022-09-12T00:00:00,NOSTALJİK TRAMVAY,42,22,0,0,0,0,0,0
9393,2022-09-12T00:00:00,İBB Sebze ve Meyve Hali,151,0,0,0,0,0,0,0
9394,2022-09-12T00:00:00,Grand Plaza A.Ş ,18,1,0,0,0,0,0,18
9395,2022-09-12T00:00:00,Metro,138142,88978,2564,5707,529,111,8429,34779
9396,2022-09-12T00:00:00,Tramvay Konak,35531,23718,711,1508,145,40,1901,10093
9397,2022-09-12T00:00:00,İzban,130988,68783,2561,4379,790,89,5616,32936
9398,2022-09-12T00:00:00,Tramvay Karşıyaka,10732,7749,233,479,30,3,376,3871
9399,2022-09-12T00:00:00,İzmir BB - Atik Yönetimi DB,2068,1272,11,43,0,0,0,994
9400,2022-09-12T00:00:00,İZTAŞIT KİRAZ,1709,531,70,27,0,0,21,480
9401,2022-09-12T00:00:00,Eshot,402380,301371,7232,18372,268,814,25538,171264
9402,2022-09-12T00:00:00,Izdeniz,23741,8142,344,888,807,11,1399,4799
9403,2022-09-12T00:00:00,Seferihisar Mot. Taş. Kooperat,5405,3094,121,260,4,1,307,2881
9404,2022-09-12T00:00:00,Izfas,1,0,0,0,0,0,0,0
9405,2022-09-12T00:00:00,Izulas,90913,71900,1514,4251,34,257,5170,40605
9406,2022-09-13T00:00:00,İZTAŞIT KİRAZ,1597,491,90,25,0,0,19,494
9407,2022-09-13T00:00:00,NOSTALJİK TRAMVAY,25,15,0,0,0,0,0,0
9408,2022-09-13T00:00:00,Izulas,89587,72867,1534,4229,38,318,5265,40983
9409,2022-09-13T00:00:00,Teleferik,94,28,1,0,0,0,0,0
9410,2022-09-13T00:00:00,Tramvay Konak,35885,25358,793,1533,119,46,2070,10441
9411,2022-09-13T00:00:00,İzmir Doğal Yaşam Parkı,99,29,0,1,0,0,0,3
9412,2022-09-13T00:00:00,İzmir BB - Atik Yönetimi DB,2263,1361,17,35,0,0,0,1071
9413,2022-09-13T00:00:00,Metro,140381,90079,2677,5878,545,107,8456,35629
9414,2022-09-13T00:00:00,Tramvay Karşıyaka,10708,8024,211,485,42,4,347,3856
9415,2022-09-13T00:00:00,Izdeniz-Araba,103,6,0,0,0,0,0,0
9416,2022-09-13T00:00:00,Eshot,394571,307315,7529,18706,263,1004,26082,170349
9417,2022-09-13T00:00:00,Izdeniz,26273,9496,398,1019,815,7,1497,5045
9418,2022-09-13T00:00:00,İBB Sebze ve Meyve Hali,105,0,0,0,0,0,0,0
9419,2022-09-13T00:00:00,Seferihisar Mot. Taş. Kooperat,5182,3194,127,271,4,4,309,3189
9420,2022-09-13T00:00:00,Grand Plaza A.Ş ,25,2,0,1,0,0,0,25
9421,2022-09-13T00:00:00,İzban,142049,75770,2775,4784,915,61,6290,35821
9422,2022-09-14T00:00:00,Tramvay Konak,39360,28628,861,1653,111,59,2413,11320
9423,2022-09-14T00:00:00,NOSTALJİK TRAMVAY,30,18,0,0,0,0,0,0
9424,2022-09-14T00:00:00,Seferihisar Mot. Taş. Kooperat,4008,2511,101,190,3,4,272,2304
9425,2022-09-14T00:00:00,Metro,151161,99441,2903,6125,612,110,9827,36677
9426,2022-09-14T00:00:00,Grand Plaza A.Ş ,14,1,0,0,0,0,0,21
9427,2022-09-14T00:00:00,İzmir BB - Atik Yönetimi DB,2264,1259,22,44,0,0,0,1114
9428,2022-09-14T00:00:00,İzmir Doğal Yaşam Parkı,94,24,1,0,0,0,0,8
9429,2022-09-14T00:00:00,Izdeniz-Araba,117,4,0,3,0,0,0,0
9430,2022-09-14T00:00:00,Eshot,395293,309628,7555,19115,226,995,25810,177861
9431,2022-09-14T00:00:00,İBB Sebze ve Meyve Hali,105,0,0,0,0,0,0,0
9432,2022-09-14T00:00:00,Teleferik,170,13,0,0,0,0,0,0
9433,2022-09-14T00:00:00,İzban,137149,74927,2837,4572,960,74,6189,35608
9434,2022-09-14T00:00:00,İZTAŞIT KİRAZ,1716,557,99,26,0,0,20,615
9435,2022-09-14T00:00:00,Izulas,89261,72855,1545,4235,35,301,5175,41975
9436,2022-09-14T00:00:00,Tramvay Karşıyaka,16612,10784,343,981,40,11,467,7143
9437,2022-09-14T00:00:00,Izdeniz,27183,10156,406,1006,782,10,1471,5438
9438,2022-09-15T00:00:00,İBB Sebze ve Meyve Hali,116,0,0,0,0,0,0,0
9439,2022-09-15T00:00:00,Izulas,86695,72231,1553,4104,34,310,5080,39827
9440,2022-09-15T00:00:00,İZTAŞIT KİRAZ,1607,515,80,25,0,0,21,501
9441,2022-09-15T00:00:00,Grand Plaza A.Ş ,22,2,0,0,0,0,0,29
9442,2022-09-15T00:00:00,Tramvay Karşıyaka,11147,8202,260,505,44,4,377,4173
9443,2022-09-15T00:00:00,İzmir Doğal Yaşam Parkı,102,37,1,0,0,0,0,0
9444,2022-09-15T00:00:00,NOSTALJİK TRAMVAY,21,14,0,0,1,0,0,0
9445,2022-09-15T00:00:00,Teleferik,105,14,1,1,0,0,0,0
9446,2022-09-15T00:00:00,İzban,133576,73359,2751,4662,1034,78,5880,35930
9447,2022-09-15T00:00:00,Eshot,388826,308138,7708,18328,293,1024,25742,171253
9448,2022-09-15T00:00:00,Metro,141017,93039,2792,5913,474,92,8812,36018
9449,2022-09-15T00:00:00,Seferihisar Mot. Taş. Kooperat,6243,3718,138,279,3,7,359,3589
9450,2022-09-15T00:00:00,Tramvay Konak,36170,25629,798,1466,128,39,2148,10320
9451,2022-09-15T00:00:00,İzmir BB - Atik Yönetimi DB,2205,1264,14,51,0,0,0,1033
9452,2022-09-15T00:00:00,Izdeniz-Araba,116,3,0,1,0,0,0,0
9453,2022-09-15T00:00:00,Izdeniz,25232,9035,403,827,689,13,1360,5086
9454,2022-09-16T00:00:00,İzmir Doğal Yaşam Parkı,72,32,3,0,0,0,0,4
9455,2022-09-16T00:00:00,İBB Sebze ve Meyve Hali,128,0,0,0,0,0,0,0
9456,2022-09-16T00:00:00,İzban,138952,86360,2987,4534,821,75,6109,34229
9457,2022-09-16T00:00:00,Izdeniz,36557,13647,408,874,929,28,1469,5060
9458,2022-09-16T00:00:00,Seferihisar Mot. Taş. Kooperat,5313,3773,135,276,2,6,315,3127
9459,2022-09-16T00:00:00,İZTAŞIT KİRAZ,1706,607,82,23,0,0,16,458
9460,2022-09-16T00:00:00,Izdeniz-Araba,7,0,0,0,0,0,0,0
9461,2022-09-16T00:00:00,Tramvay Konak,37683,28298,771,1505,81,40,2104,10210
9462,2022-09-16T00:00:00,Tramvay Karşıyaka,12876,10753,278,574,48,10,385,4150
9463,2022-09-16T00:00:00,İzmir BB - Atik Yönetimi DB,2149,1344,32,40,0,0,0,810
9464,2022-09-16T00:00:00,NOSTALJİK TRAMVAY,31,14,0,1,0,0,0,0
9465,2022-09-16T00:00:00,Metro,142614,98042,2689,5449,452,146,8668,33021
9466,2022-09-16T00:00:00,Izulas,88032,81249,1463,4101,39,345,5062,40242
9467,2022-09-16T00:00:00,Eshot,384530,340689,7533,18215,230,978,25507,168672
9468,2022-09-16T00:00:00,Teleferik,49,7,0,0,0,0,0,0
9469,2022-09-16T00:00:00,Grand Plaza A.Ş ,18,4,0,0,0,0,0,26
9470,2022-09-17T00:00:00,Eshot,306092,181926,3083,13569,328,715,17365,124071
9471,2022-09-17T00:00:00,Tramvay Karşıyaka,11884,9418,288,392,65,5,330,3262
9472,2022-09-17T00:00:00,İZTAŞIT KİRAZ,1536,341,17,34,0,0,26,489
9473,2022-09-17T00:00:00,Seferihisar Mot. Taş. Kooperat,5121,2836,103,242,7,2,229,2400
9474,2022-09-17T00:00:00,Teleferik,142,54,3,1,0,0,0,0
9475,2022-09-17T00:00:00,NOSTALJİK TRAMVAY,117,76,1,4,1,0,2,6
9476,2022-09-17T00:00:00,Grand Plaza A.Ş ,12,9,0,1,0,0,0,29
9477,2022-09-17T00:00:00,İBB Bornova Buz Pisti,1,14,0,0,0,0,0,0
9478,2022-09-17T00:00:00,Tramvay Konak,30221,21135,584,1033,94,11,1203,7088
9479,2022-09-17T00:00:00,İzmir BB - Atik Yönetimi DB,3335,1584,46,49,0,0,0,1049
9480,2022-09-17T00:00:00,İzmir Doğal Yaşam Parkı,361,77,14,3,0,0,0,20
9481,2022-09-17T00:00:00,Izulas,84397,51932,603,3655,41,236,4302,33657
9482,2022-09-17T00:00:00,İBB Sebze ve Meyve Hali,137,0,0,0,0,0,0,0
9483,2022-09-17T00:00:00,Metro,108918,61683,1503,4185,439,104,3718,24063
9484,2022-09-17T00:00:00,Izdeniz,25188,10228,432,611,1226,24,431,4133
9485,2022-09-17T00:00:00,Izdeniz-Araba,95,5,2,4,0,0,0,0
9486,2022-09-17T00:00:00,İzban,124157,61738,1914,3723,1145,101,3948,27785
9487,2022-09-18T00:00:00,Eshot,241923,148845,2782,10129,277,592,12065,105420
9488,2022-09-18T00:00:00,Metro,91346,58724,1478,2407,426,111,3028,18014
9489,2022-09-18T00:00:00,Seferihisar Mot. Taş. Kooperat,4629,2432,72,178,5,1,188,2320
9490,2022-09-18T00:00:00,Izdeniz,20216,8161,215,409,1294,26,280,2652
9491,2022-09-18T00:00:00,Izulas,61786,40546,535,2619,42,170,2969,26740
9492,2022-09-18T00:00:00,Tramvay Konak,21234,15583,429,590,90,12,794,4712
9493,2022-09-18T00:00:00,Izdeniz-Araba,67,7,0,1,0,0,0,0
9494,2022-09-18T00:00:00,NOSTALJİK TRAMVAY,127,102,3,4,0,0,3,9
9495,2022-09-18T00:00:00,İzban,97163,48227,1227,2475,941,97,2702,21210
9496,2022-09-18T00:00:00,İzmir BB - Atik Yönetimi DB,4079,1735,23,42,0,0,0,884
9497,2022-09-18T00:00:00,İBB Bornova Buz Pisti,1,20,0,0,0,0,0,0
9498,2022-09-18T00:00:00,Tramvay Karşıyaka,9671,7571,163,265,55,4,264,2382
9499,2022-09-18T00:00:00,İZTAŞIT KİRAZ,907,184,4,17,0,0,12,216
9500,2022-09-18T00:00:00,Teleferik,227,57,1,1,0,0,0,0
9501,2022-09-18T00:00:00,İzmir Doğal Yaşam Parkı,722,207,8,4,0,0,0,32
9502,2022-09-18T00:00:00,İBB Sebze ve Meyve Hali,5,0,0,0,0,0,0,0
9503,2022-09-19T00:00:00,Eshot,392066,314914,7601,19281,246,967,26199,182329
9504,2022-09-19T00:00:00,Seferihisar Mot. Taş. Kooperat,5409,3117,139,277,4,6,273,3157
9505,2022-09-19T00:00:00,İzban,133819,77767,2723,4717,847,74,6138,35413
9506,2022-09-19T00:00:00,Izdeniz-Araba,191,6,0,3,0,0,0,0
9507,2022-09-19T00:00:00,Tramvay Konak,34904,25032,798,1606,97,39,2036,10919
9508,2022-09-19T00:00:00,Grand Plaza A.Ş ,17,3,0,3,0,0,0,21
9509,2022-09-19T00:00:00,İBB Sebze ve Meyve Hali,159,1,0,0,0,0,0,0
9510,2022-09-19T00:00:00,Izulas,88421,72665,1579,4402,33,286,5305,43800
9511,2022-09-19T00:00:00,İzmir Doğal Yaşam Parkı,89,26,0,0,0,0,0,1
9512,2022-09-19T00:00:00,İzmir BB - Atik Yönetimi DB,2313,1494,10,47,0,0,0,1144
9513,2022-09-19T00:00:00,Izdeniz,24365,8940,355,977,648,21,1464,5063
9514,2022-09-19T00:00:00,İZTAŞIT KİRAZ,1722,574,81,30,0,0,33,526
9515,2022-09-19T00:00:00,NOSTALJİK TRAMVAY,50,17,0,1,0,0,0,0
9516,2022-09-19T00:00:00,Tramvay Karşıyaka,10663,8156,238,530,38,3,376,4538
9517,2022-09-19T00:00:00,Metro,141377,96773,2702,6054,630,129,9023,36556
9518,2022-09-19T00:00:00,İBB Bornova Buz Pisti,0,3,0,0,0,0,0,0
9519,2022-09-20T00:00:00,Seferihisar Mot. Taş. Kooperat,5288,3154,122,275,4,8,291,3338
9520,2022-09-20T00:00:00,NOSTALJİK TRAMVAY,42,34,1,0,0,0,0,0
9521,2022-09-20T00:00:00,Metro,141241,98676,2848,6192,516,127,8977,37388
9522,2022-09-20T00:00:00,Teleferik,68,28,0,0,0,0,0,0
9523,2022-09-20T00:00:00,İBB Bornova Buz Pisti,0,7,0,0,0,0,0,0
9524,2022-09-20T00:00:00,Eshot,390186,320813,7580,19551,277,954,26305,180325
9525,2022-09-20T00:00:00,Izdeniz-Araba,143,3,2,1,0,0,0,0
9526,2022-09-20T00:00:00,Izulas,87783,73189,1590,4378,25,321,5129,43643
9527,2022-09-20T00:00:00,İBB Sebze ve Meyve Hali,120,0,0,0,0,0,0,0
9528,2022-09-20T00:00:00,İZTAŞIT KİRAZ,1603,591,95,22,0,0,19,542
9529,2022-09-20T00:00:00,İzmir Doğal Yaşam Parkı,102,26,0,0,0,0,0,1
9530,2022-09-20T00:00:00,Tramvay Konak,35721,26288,866,1605,118,50,2181,11022
9531,2022-09-20T00:00:00,İzmir BB - Atik Yönetimi DB,2422,1575,15,44,0,0,0,1187
9532,2022-09-20T00:00:00,İzban,136776,81122,2884,4854,868,83,6280,36608
9533,2022-09-20T00:00:00,Tramvay Karşıyaka,11248,8385,255,513,23,5,392,4506
9534,2022-09-20T00:00:00,Izdeniz,25272,9236,426,954,764,20,1514,5377
9535,2022-09-20T00:00:00,Grand Plaza A.Ş ,14,1,0,2,0,0,0,30
9536,2022-09-21T00:00:00,Izdeniz-Araba,161,8,3,2,0,0,0,0
9537,2022-09-21T00:00:00,Seferihisar Mot. Taş. Kooperat,5043,3128,140,280,1,3,324,3115
9538,2022-09-21T00:00:00,İzmir Doğal Yaşam Parkı,84,44,3,1,0,0,0,4
9539,2022-09-21T00:00:00,İBB Bornova Buz Pisti,0,12,0,0,0,0,0,0
9540,2022-09-21T00:00:00,NOSTALJİK TRAMVAY,46,9,0,1,0,0,0,0
9541,2022-09-21T00:00:00,Teleferik,142,40,1,3,0,0,0,0
9542,2022-09-21T00:00:00,İzban,135243,81089,2910,4681,992,80,6134,35611
9543,2022-09-21T00:00:00,Tramvay Konak,35100,25624,788,1626,70,34,2106,10994
9544,2022-09-21T00:00:00,Metro,139250,99693,2736,5815,561,86,9073,35758
9545,2022-09-21T00:00:00,Tramvay Karşıyaka,16602,11029,341,955,34,19,456,7778
9546,2022-09-21T00:00:00,İZTAŞIT KİRAZ,1852,596,95,31,0,1,19,627
9547,2022-09-21T00:00:00,Izulas,88335,74372,1546,4338,24,256,5167,44437
9548,2022-09-21T00:00:00,İzmir BB - Atik Yönetimi DB,2388,1548,25,54,0,0,0,1256
9549,2022-09-21T00:00:00,Izdeniz,27553,11151,436,1018,680,13,1508,5720
9550,2022-09-21T00:00:00,Eshot,393286,322938,7747,19965,269,932,26357,186270
9551,2022-09-21T00:00:00,Grand Plaza A.Ş ,27,3,0,0,0,0,0,29
